session_id,event_type,location,occurred_at_jst
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.add_book,2025/12/09 18:12:38
6ff3d032-dcaf-49ea-971c-1e2942572b61,method,Book.__str__,2025/12/09 18:12:36
6ff3d032-dcaf-49ea-971c-1e2942572b61,method,Book.__del__,2025/12/09 18:12:31
6ff3d032-dcaf-49ea-971c-1e2942572b61,check,Book.__init__-line-9,2025/12/09 18:12:30
6ff3d032-dcaf-49ea-971c-1e2942572b61,method,Book.__init__,2025/12/09 18:12:13
6ff3d032-dcaf-49ea-971c-1e2942572b61,file,book.py,2025/12/09 18:12:11
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.remove_book,2025/12/09 18:12:01
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.add_book,2025/12/09 18:11:59
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.__init__,2025/12/09 18:11:50
df5c4117-7c69-426d-b3b9-b76f2738e039,file,library.py,2025/12/09 18:11:48
df5c4117-7c69-426d-b3b9-b76f2738e039,file,member.py,2025/12/09 18:11:48
6ff3d032-dcaf-49ea-971c-1e2942572b61,file,main.py,2025/12/09 18:11:28
6ff3d032-dcaf-49ea-971c-1e2942572b61,method,Library.__init__,2025/12/09 18:11:15
6ff3d032-dcaf-49ea-971c-1e2942572b61,file,library.py,2025/12/09 18:11:14
df5c4117-7c69-426d-b3b9-b76f2738e039,file,main.py,2025/12/09 18:11:14
df5c4117-7c69-426d-b3b9-b76f2738e039,file,member.py,2025/12/09 18:11:12
6ff3d032-dcaf-49ea-971c-1e2942572b61,file,main.py,2025/12/09 18:11:12
6ff3d032-dcaf-49ea-971c-1e2942572b61,method,Library.__init__,2025/12/09 18:11:08
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Book.__init__,2025/12/09 18:11:08
df5c4117-7c69-426d-b3b9-b76f2738e039,check,Book-classvar-0-line-1,2025/12/09 18:11:06
6ff3d032-dcaf-49ea-971c-1e2942572b61,file,library.py,2025/12/09 18:11:06
df5c4117-7c69-426d-b3b9-b76f2738e039,file,book.py,2025/12/09 18:11:03
df5c4117-7c69-426d-b3b9-b76f2738e039,file,member.py,2025/12/09 18:11:02
df5c4117-7c69-426d-b3b9-b76f2738e039,file,book.py,2025/12/09 18:11:00
df5c4117-7c69-426d-b3b9-b76f2738e039,file,main.py,2025/12/09 18:10:48
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.add_book,2025/12/09 18:10:38
df5c4117-7c69-426d-b3b9-b76f2738e039,file,library.py,2025/12/09 18:10:35
6ff3d032-dcaf-49ea-971c-1e2942572b61,file,main.py,2025/12/09 18:10:33
df5c4117-7c69-426d-b3b9-b76f2738e039,check,main-line-9,2025/12/09 18:10:26
df5c4117-7c69-426d-b3b9-b76f2738e039,file,main.py,2025/12/09 18:10:23
6ff3d032-dcaf-49ea-971c-1e2942572b61,check,Library.return_book-line-14,2025/12/09 18:10:23
df5c4117-7c69-426d-b3b9-b76f2738e039,file,library.py,2025/12/09 18:10:21
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Member.__init__,2025/12/09 18:10:19
df5c4117-7c69-426d-b3b9-b76f2738e039,file,member.py,2025/12/09 18:10:17
df5c4117-7c69-426d-b3b9-b76f2738e039,file,library.py,2025/12/09 18:10:16
df5c4117-7c69-426d-b3b9-b76f2738e039,file,book.py,2025/12/09 18:10:15
df5c4117-7c69-426d-b3b9-b76f2738e039,file,member.py,2025/12/09 18:10:13
df5c4117-7c69-426d-b3b9-b76f2738e039,file,library.py,2025/12/09 18:10:05
df5c4117-7c69-426d-b3b9-b76f2738e039,file,member.py,2025/12/09 18:10:04
df5c4117-7c69-426d-b3b9-b76f2738e039,file,book.py,2025/12/09 18:10:02
df5c4117-7c69-426d-b3b9-b76f2738e039,file,main.py,2025/12/09 18:09:49
df5c4117-7c69-426d-b3b9-b76f2738e039,file,library.py,2025/12/09 18:09:46
df5c4117-7c69-426d-b3b9-b76f2738e039,file,main.py,2025/12/09 18:09:42
df5c4117-7c69-426d-b3b9-b76f2738e039,file,member.py,2025/12/09 18:09:39
df5c4117-7c69-426d-b3b9-b76f2738e039,file,book.py,2025/12/09 18:09:38
6ff3d032-dcaf-49ea-971c-1e2942572b61,method,Library.return_book,2025/12/09 18:08:58
df5c4117-7c69-426d-b3b9-b76f2738e039,file,main.py,2025/12/09 18:08:41
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.__init__,2025/12/09 18:08:27
df5c4117-7c69-426d-b3b9-b76f2738e039,file,library.py,2025/12/09 18:08:26
df5c4117-7c69-426d-b3b9-b76f2738e039,file,main.py,2025/12/09 18:07:45
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Member.__init__,2025/12/09 18:07:43
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Member.__str__,2025/12/09 18:07:42
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Member._random_id,2025/12/09 18:07:42
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Member.__init__,2025/12/09 18:07:40
df5c4117-7c69-426d-b3b9-b76f2738e039,file,member.py,2025/12/09 18:07:34
df5c4117-7c69-426d-b3b9-b76f2738e039,file,library.py,2025/12/09 18:07:32
6ff3d032-dcaf-49ea-971c-1e2942572b61,check,Library.borrow_book-line-15,2025/12/09 18:06:14
6ff3d032-dcaf-49ea-971c-1e2942572b61,method,Library.borrow_book,2025/12/09 18:06:00
6ff3d032-dcaf-49ea-971c-1e2942572b61,method,Library.remove_member,2025/12/09 18:05:32
6ff3d032-dcaf-49ea-971c-1e2942572b61,check,Library.add_member-line-3,2025/12/09 18:05:29
df5c4117-7c69-426d-b3b9-b76f2738e039,file,main.py,2025/12/09 18:05:19
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Book.__init__,2025/12/09 18:04:39
df5c4117-7c69-426d-b3b9-b76f2738e039,file,book.py,2025/12/09 18:04:37
df5c4117-7c69-426d-b3b9-b76f2738e039,file,main.py,2025/12/09 18:04:12
df5c4117-7c69-426d-b3b9-b76f2738e039,file,book.py,2025/12/09 18:04:09
df5c4117-7c69-426d-b3b9-b76f2738e039,file,main.py,2025/12/09 18:04:05
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.__init__,2025/12/09 18:03:57
df5c4117-7c69-426d-b3b9-b76f2738e039,file,library.py,2025/12/09 18:03:57
df5c4117-7c69-426d-b3b9-b76f2738e039,file,member.py,2025/12/09 18:03:56
df5c4117-7c69-426d-b3b9-b76f2738e039,file,book.py,2025/12/09 18:03:56
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.return_book,2025/12/09 18:03:50
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.remove_book,2025/12/09 18:03:41
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.add_book,2025/12/09 18:03:40
6ff3d032-dcaf-49ea-971c-1e2942572b61,method,Library.add_member,2025/12/09 18:03:38
6ff3d032-dcaf-49ea-971c-1e2942572b61,check,Library.remove_book-line-10,2025/12/09 18:03:33
6ff3d032-dcaf-49ea-971c-1e2942572b61,check,Library.remove_book-line-7,2025/12/09 18:03:30
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.__init__,2025/12/09 18:03:29
df5c4117-7c69-426d-b3b9-b76f2738e039,file,library.py,2025/12/09 18:03:29
df5c4117-7c69-426d-b3b9-b76f2738e039,file,main.py,2025/12/09 18:03:17
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.add_member,2025/12/09 18:03:14
6ff3d032-dcaf-49ea-971c-1e2942572b61,check,Library.remove_book-line-4,2025/12/09 18:03:12
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.remove_book,2025/12/09 18:03:02
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.add_book,2025/12/09 18:02:56
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.__init__,2025/12/09 18:02:52
df5c4117-7c69-426d-b3b9-b76f2738e039,file,library.py,2025/12/09 18:02:51
df5c4117-7c69-426d-b3b9-b76f2738e039,file,main.py,2025/12/09 18:02:46
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.__init__,2025/12/09 18:02:31
df5c4117-7c69-426d-b3b9-b76f2738e039,file,library.py,2025/12/09 18:02:30
df5c4117-7c69-426d-b3b9-b76f2738e039,file,main.py,2025/12/09 18:02:28
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.__init__,2025/12/09 18:02:27
df5c4117-7c69-426d-b3b9-b76f2738e039,file,library.py,2025/12/09 18:02:26
df5c4117-7c69-426d-b3b9-b76f2738e039,file,book.py,2025/12/09 18:02:25
6ff3d032-dcaf-49ea-971c-1e2942572b61,method,Library.remove_book,2025/12/09 18:02:24
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Library.__init__,2025/12/09 18:02:23
df5c4117-7c69-426d-b3b9-b76f2738e039,file,library.py,2025/12/09 18:02:22
df5c4117-7c69-426d-b3b9-b76f2738e039,method,Member.__init__,2025/12/09 18:02:20
df5c4117-7c69-426d-b3b9-b76f2738e039,file,member.py,2025/12/09 18:02:14
df5c4117-7c69-426d-b3b9-b76f2738e039,file,main.py,2025/12/09 18:02:06
df5c4117-7c69-426d-b3b9-b76f2738e039,file,book.py,2025/12/09 18:02:03
df5c4117-7c69-426d-b3b9-b76f2738e039,file,main.py,2025/12/09 18:01:58
df5c4117-7c69-426d-b3b9-b76f2738e039,file,library.py,2025/12/09 18:01:43
df5c4117-7c69-426d-b3b9-b76f2738e039,file,main.py,2025/12/09 18:01:39
df5c4117-7c69-426d-b3b9-b76f2738e039,file,book.py,2025/12/09 18:01:37
df5c4117-7c69-426d-b3b9-b76f2738e039,file,main.py,2025/12/09 18:01:33
df5c4117-7c69-426d-b3b9-b76f2738e039,file,book.py,2025/12/09 18:01:31
df5c4117-7c69-426d-b3b9-b76f2738e039,file,main.py,2025/12/09 18:01:29
df5c4117-7c69-426d-b3b9-b76f2738e039,file,book.py,2025/12/09 18:01:25
df5c4117-7c69-426d-b3b9-b76f2738e039,file,main.py,2025/12/09 18:01:18
6ff3d032-dcaf-49ea-971c-1e2942572b61,method,Library.add_book,2025/12/09 18:01:17
6ff3d032-dcaf-49ea-971c-1e2942572b61,check,Library.__init__-line-3,2025/12/09 18:01:10
df5c4117-7c69-426d-b3b9-b76f2738e039,file,book.py,2025/12/09 18:01:05
df5c4117-7c69-426d-b3b9-b76f2738e039,file,main.py,2025/12/09 18:01:02
df5c4117-7c69-426d-b3b9-b76f2738e039,file,book.py,2025/12/09 18:00:53
6ff3d032-dcaf-49ea-971c-1e2942572b61,method,Library.__init__,2025/12/09 18:00:53
df5c4117-7c69-426d-b3b9-b76f2738e039,file,member.py,2025/12/09 18:00:53
df5c4117-7c69-426d-b3b9-b76f2738e039,file,library.py,2025/12/09 18:00:52
6ff3d032-dcaf-49ea-971c-1e2942572b61,file,library.py,2025/12/09 18:00:51
6ff3d032-dcaf-49ea-971c-1e2942572b61,check,Member._random_id-line-3,2025/12/09 18:00:50
df5c4117-7c69-426d-b3b9-b76f2738e039,file,member.py,2025/12/09 18:00:49
6ff3d032-dcaf-49ea-971c-1e2942572b61,method,Member._random_id,2025/12/09 18:00:45
6ff3d032-dcaf-49ea-971c-1e2942572b61,check,Member.__str__-line-1,2025/12/09 18:00:44
df5c4117-7c69-426d-b3b9-b76f2738e039,file,book.py,2025/12/09 18:00:42
6ff3d032-dcaf-49ea-971c-1e2942572b61,method,Member.__str__,2025/12/09 18:00:37
df5c4117-7c69-426d-b3b9-b76f2738e039,file,main.py,2025/12/09 18:00:35
df5c4117-7c69-426d-b3b9-b76f2738e039,file,library.py,2025/12/09 18:00:34
6ff3d032-dcaf-49ea-971c-1e2942572b61,method,Member._random_id,2025/12/09 18:00:27
df5c4117-7c69-426d-b3b9-b76f2738e039,file,main.py,2025/12/09 18:00:27
6ff3d032-dcaf-49ea-971c-1e2942572b61,method,Member.__init__,2025/12/09 18:00:19
df5c4117-7c69-426d-b3b9-b76f2738e039,file,library.py,2025/12/09 18:00:19
6ff3d032-dcaf-49ea-971c-1e2942572b61,file,member.py,2025/12/09 18:00:16
df5c4117-7c69-426d-b3b9-b76f2738e039,file,main.py,2025/12/09 18:00:06
6ff3d032-dcaf-49ea-971c-1e2942572b61,method,Book.__init__,2025/12/09 18:00:04
df5c4117-7c69-426d-b3b9-b76f2738e039,file,library.py,2025/12/09 17:59:58
df5c4117-7c69-426d-b3b9-b76f2738e039,uncheck,main-line-1,2025/12/09 17:59:56
df5c4117-7c69-426d-b3b9-b76f2738e039,check,main-line-1,2025/12/09 17:59:56
6ff3d032-dcaf-49ea-971c-1e2942572b61,method,Book.__str__,2025/12/09 17:59:52
6ff3d032-dcaf-49ea-971c-1e2942572b61,method,Book.__del__,2025/12/09 17:59:43
df5c4117-7c69-426d-b3b9-b76f2738e039,file,main.py,2025/12/09 17:59:27
df5c4117-7c69-426d-b3b9-b76f2738e039,file,member.py,2025/12/09 17:59:25
df5c4117-7c69-426d-b3b9-b76f2738e039,file,main.py,2025/12/09 17:59:14
df5c4117-7c69-426d-b3b9-b76f2738e039,file,library.py,2025/12/09 17:59:10
df5c4117-7c69-426d-b3b9-b76f2738e039,file,main.py,2025/12/09 17:59:05
df5c4117-7c69-426d-b3b9-b76f2738e039,file,library.py,2025/12/09 17:59:02
df5c4117-7c69-426d-b3b9-b76f2738e039,file,main.py,2025/12/09 17:58:59
6ff3d032-dcaf-49ea-971c-1e2942572b61,method,Book.__init__,2025/12/09 17:58:58
df5c4117-7c69-426d-b3b9-b76f2738e039,file,library.py,2025/12/09 17:58:54
6ff3d032-dcaf-49ea-971c-1e2942572b61,file,book.py,2025/12/09 17:58:53
df5c4117-7c69-426d-b3b9-b76f2738e039,file,main.py,2025/12/09 17:58:26
df5c4117-7c69-426d-b3b9-b76f2738e039,file,member.py,2025/12/09 17:58:17
df5c4117-7c69-426d-b3b9-b76f2738e039,file,book.py,2025/12/09 17:58:09
df5c4117-7c69-426d-b3b9-b76f2738e039,file,member.py,2025/12/09 17:58:08
df5c4117-7c69-426d-b3b9-b76f2738e039,file,library.py,2025/12/09 17:58:05
df5c4117-7c69-426d-b3b9-b76f2738e039,file,member.py,2025/12/09 17:58:04
df5c4117-7c69-426d-b3b9-b76f2738e039,file,book.py,2025/12/09 17:57:56
af542900-d8bb-4dbb-abb9-bcac66c09818,method,Library.borrow_book,2025/12/09 16:24:52
af542900-d8bb-4dbb-abb9-bcac66c09818,file,library.py,2025/12/09 16:24:50
af542900-d8bb-4dbb-abb9-bcac66c09818,file,member.py,2025/12/09 16:24:50
af542900-d8bb-4dbb-abb9-bcac66c09818,file,library.py,2025/12/09 16:24:49
af542900-d8bb-4dbb-abb9-bcac66c09818,file,main.py,2025/12/09 16:24:35
af542900-d8bb-4dbb-abb9-bcac66c09818,file,library.py,2025/12/09 16:24:34
af542900-d8bb-4dbb-abb9-bcac66c09818,method,Member.__init__,2025/12/09 16:24:29
af542900-d8bb-4dbb-abb9-bcac66c09818,method,Member._random_id,2025/12/09 16:24:27
af542900-d8bb-4dbb-abb9-bcac66c09818,method,Member.__str__,2025/12/09 16:24:27
af542900-d8bb-4dbb-abb9-bcac66c09818,file,member.py,2025/12/09 16:24:23
af542900-d8bb-4dbb-abb9-bcac66c09818,check,Library.borrow_book-line-15,2025/12/09 16:24:02
af542900-d8bb-4dbb-abb9-bcac66c09818,method,Library.borrow_book,2025/12/09 16:22:54
af542900-d8bb-4dbb-abb9-bcac66c09818,file,library.py,2025/12/09 16:22:50
af542900-d8bb-4dbb-abb9-bcac66c09818,file,main.py,2025/12/09 16:22:26
af542900-d8bb-4dbb-abb9-bcac66c09818,method,Library.return_book,2025/12/09 16:22:18
af542900-d8bb-4dbb-abb9-bcac66c09818,file,library.py,2025/12/09 16:22:16
af542900-d8bb-4dbb-abb9-bcac66c09818,method,Member.__init__,2025/12/09 16:22:11
af542900-d8bb-4dbb-abb9-bcac66c09818,method,Member._random_id,2025/12/09 16:22:05
af542900-d8bb-4dbb-abb9-bcac66c09818,method,Member.__str__,2025/12/09 16:22:05
af542900-d8bb-4dbb-abb9-bcac66c09818,file,member.py,2025/12/09 16:22:03
af542900-d8bb-4dbb-abb9-bcac66c09818,method,Book.__init__,2025/12/09 16:21:59
af542900-d8bb-4dbb-abb9-bcac66c09818,method,Book.__del__,2025/12/09 16:21:57
af542900-d8bb-4dbb-abb9-bcac66c09818,method,Book.__str__,2025/12/09 16:21:55
af542900-d8bb-4dbb-abb9-bcac66c09818,file,book.py,2025/12/09 16:21:52
a340a64a-6f69-4f09-a92a-01cf9f0c8b7c,check,Book-classvar-0-line-1,2025/12/09 15:24:31
a340a64a-6f69-4f09-a92a-01cf9f0c8b7c,file,book.py,2025/12/09 15:24:29
8ac73122-3d12-4cec-82ec-eb2f1da4406d,check,main-line-5,2025/12/06 13:40:36
8ac73122-3d12-4cec-82ec-eb2f1da4406d,check,main-line-1,2025/12/06 13:40:35
e36608b0-5745-40bb-b779-78ceb5977245,check,Member.__init__-line-1,2025/12/04 17:15:10
e36608b0-5745-40bb-b779-78ceb5977245,method,Member.__init__,2025/12/04 17:15:09
e36608b0-5745-40bb-b779-78ceb5977245,file,member.py,2025/12/04 17:15:07
e36608b0-5745-40bb-b779-78ceb5977245,file,book.py,2025/12/04 17:15:06
e36608b0-5745-40bb-b779-78ceb5977245,uncheck,main-line-1,2025/12/04 17:06:48
e36608b0-5745-40bb-b779-78ceb5977245,check,main-line-1,2025/12/04 17:06:44
e36608b0-5745-40bb-b779-78ceb5977245,uncheck,main-line-1,2025/12/04 17:06:44
e36608b0-5745-40bb-b779-78ceb5977245,check,main-line-1,2025/12/04 17:06:42
e36608b0-5745-40bb-b779-78ceb5977245,uncheck,main-line-9,2025/12/04 17:06:39
bde3507b-3728-44b7-b8f7-6166f7ff1c45,method,Library.add_book,2025/12/04 14:00:12
bde3507b-3728-44b7-b8f7-6166f7ff1c45,method,Library.remove_member,2025/12/04 14:00:05
bde3507b-3728-44b7-b8f7-6166f7ff1c45,method,Library.remove_book,2025/12/04 13:59:58
bde3507b-3728-44b7-b8f7-6166f7ff1c45,method,Library.add_book,2025/12/04 13:59:51
bde3507b-3728-44b7-b8f7-6166f7ff1c45,method,Library.__init__,2025/12/04 13:59:50
bde3507b-3728-44b7-b8f7-6166f7ff1c45,file,library.py,2025/12/04 13:59:48
bde3507b-3728-44b7-b8f7-6166f7ff1c45,method,Member.__str__,2025/12/04 13:59:46
bde3507b-3728-44b7-b8f7-6166f7ff1c45,method,Member._random_id,2025/12/04 13:59:43
bde3507b-3728-44b7-b8f7-6166f7ff1c45,method,Member.__init__,2025/12/04 13:59:41
bde3507b-3728-44b7-b8f7-6166f7ff1c45,file,member.py,2025/12/04 13:59:38
bde3507b-3728-44b7-b8f7-6166f7ff1c45,method,Book.__init__,2025/12/04 13:59:37
bde3507b-3728-44b7-b8f7-6166f7ff1c45,method,Book.__del__,2025/12/04 13:59:35
bde3507b-3728-44b7-b8f7-6166f7ff1c45,method,Book.__str__,2025/12/04 13:59:33
bde3507b-3728-44b7-b8f7-6166f7ff1c45,file,book.py,2025/12/04 13:59:31
bde3507b-3728-44b7-b8f7-6166f7ff1c45,file,main.py,2025/12/04 13:59:05
bde3507b-3728-44b7-b8f7-6166f7ff1c45,method,Book.__init__,2025/12/04 13:58:18
bde3507b-3728-44b7-b8f7-6166f7ff1c45,method,Book.__del__,2025/12/04 13:58:13
bde3507b-3728-44b7-b8f7-6166f7ff1c45,file,book.py,2025/12/04 13:58:11
bde3507b-3728-44b7-b8f7-6166f7ff1c45,method,Member.__init__,2025/12/04 13:58:07
bde3507b-3728-44b7-b8f7-6166f7ff1c45,file,member.py,2025/12/04 13:58:05
bde3507b-3728-44b7-b8f7-6166f7ff1c45,check,Library.add_book-line-2,2025/12/04 13:58:03
bde3507b-3728-44b7-b8f7-6166f7ff1c45,check,Library.add_book-line-1,2025/12/04 13:58:02
bde3507b-3728-44b7-b8f7-6166f7ff1c45,method,Library.add_book,2025/12/04 13:57:52
bde3507b-3728-44b7-b8f7-6166f7ff1c45,file,library.py,2025/12/04 13:57:50
bde3507b-3728-44b7-b8f7-6166f7ff1c45,file,member.py,2025/12/04 13:57:48
bde3507b-3728-44b7-b8f7-6166f7ff1c45,method,Library.add_book,2025/12/04 13:57:43
bde3507b-3728-44b7-b8f7-6166f7ff1c45,method,Library.__init__,2025/12/04 13:57:37
bde3507b-3728-44b7-b8f7-6166f7ff1c45,file,library.py,2025/12/04 13:57:35
bde3507b-3728-44b7-b8f7-6166f7ff1c45,file,main.py,2025/12/04 13:57:33
bde3507b-3728-44b7-b8f7-6166f7ff1c45,file,library.py,2025/12/04 13:57:31
bde3507b-3728-44b7-b8f7-6166f7ff1c45,file,main.py,2025/12/04 13:57:17
bde3507b-3728-44b7-b8f7-6166f7ff1c45,method,Book.__str__,2025/12/04 13:57:04
bde3507b-3728-44b7-b8f7-6166f7ff1c45,method,Book.__del__,2025/12/04 13:56:55
bde3507b-3728-44b7-b8f7-6166f7ff1c45,check,Book.__init__-line-10,2025/12/04 13:56:53
bde3507b-3728-44b7-b8f7-6166f7ff1c45,check,Book.__init__-line-6,2025/12/04 13:55:33
bde3507b-3728-44b7-b8f7-6166f7ff1c45,check,Book.__init__-line-3,2025/12/04 13:55:27
bde3507b-3728-44b7-b8f7-6166f7ff1c45,method,Book.__init__,2025/12/04 13:54:54
bde3507b-3728-44b7-b8f7-6166f7ff1c45,method,Book.__del__,2025/12/04 13:54:43
bde3507b-3728-44b7-b8f7-6166f7ff1c45,method,Book.__str__,2025/12/04 13:54:40
bde3507b-3728-44b7-b8f7-6166f7ff1c45,method,Book.__del__,2025/12/04 13:54:36
bde3507b-3728-44b7-b8f7-6166f7ff1c45,method,Book.__init__,2025/12/04 13:53:26
bde3507b-3728-44b7-b8f7-6166f7ff1c45,method,Book.__str__,2025/12/04 13:53:23
bde3507b-3728-44b7-b8f7-6166f7ff1c45,method,Book.__del__,2025/12/04 13:53:21
bde3507b-3728-44b7-b8f7-6166f7ff1c45,method,Book.__init__,2025/12/04 13:53:15
bde3507b-3728-44b7-b8f7-6166f7ff1c45,file,book.py,2025/12/04 13:53:13
bde3507b-3728-44b7-b8f7-6166f7ff1c45,file,main.py,2025/12/04 13:52:55
bde3507b-3728-44b7-b8f7-6166f7ff1c45,method,Library.add_book,2025/12/04 13:52:37
bde3507b-3728-44b7-b8f7-6166f7ff1c45,method,Library.__init__,2025/12/04 13:52:34
bde3507b-3728-44b7-b8f7-6166f7ff1c45,file,library.py,2025/12/04 13:52:32
bde3507b-3728-44b7-b8f7-6166f7ff1c45,file,main.py,2025/12/04 13:52:27
bde3507b-3728-44b7-b8f7-6166f7ff1c45,method,Library.__init__,2025/12/04 13:52:22
bde3507b-3728-44b7-b8f7-6166f7ff1c45,method,Library.add_book,2025/12/04 13:52:14
bde3507b-3728-44b7-b8f7-6166f7ff1c45,file,library.py,2025/12/04 13:52:09
bde3507b-3728-44b7-b8f7-6166f7ff1c45,file,main.py,2025/12/04 13:52:07
bde3507b-3728-44b7-b8f7-6166f7ff1c45,file,book.py,2025/12/04 13:52:06
bde3507b-3728-44b7-b8f7-6166f7ff1c45,file,member.py,2025/12/04 13:52:05
bde3507b-3728-44b7-b8f7-6166f7ff1c45,file,library.py,2025/12/04 13:52:01
bde3507b-3728-44b7-b8f7-6166f7ff1c45,file,main.py,2025/12/04 13:50:21
bde3507b-3728-44b7-b8f7-6166f7ff1c45,file,book.py,2025/12/04 13:50:20
bde3507b-3728-44b7-b8f7-6166f7ff1c45,file,member.py,2025/12/04 13:50:16
bde3507b-3728-44b7-b8f7-6166f7ff1c45,file,library.py,2025/12/04 13:50:05
bde3507b-3728-44b7-b8f7-6166f7ff1c45,file,main.py,2025/12/04 13:50:00
bde3507b-3728-44b7-b8f7-6166f7ff1c45,file,library.py,2025/12/04 13:49:50
bde3507b-3728-44b7-b8f7-6166f7ff1c45,file,main.py,2025/12/04 13:49:28
bde3507b-3728-44b7-b8f7-6166f7ff1c45,file,book.py,2025/12/04 13:49:13
bde3507b-3728-44b7-b8f7-6166f7ff1c45,file,member.py,2025/12/04 13:49:08
bde3507b-3728-44b7-b8f7-6166f7ff1c45,file,library.py,2025/12/04 13:49:04
bde3507b-3728-44b7-b8f7-6166f7ff1c45,file,main.py,2025/12/04 13:48:51
bde3507b-3728-44b7-b8f7-6166f7ff1c45,file,library.py,2025/12/04 13:48:49
bde3507b-3728-44b7-b8f7-6166f7ff1c45,file,member.py,2025/12/04 13:48:48
bde3507b-3728-44b7-b8f7-6166f7ff1c45,file,book.py,2025/12/04 13:48:44
bde3507b-3728-44b7-b8f7-6166f7ff1c45,file,main.py,2025/12/04 13:48:00
bde3507b-3728-44b7-b8f7-6166f7ff1c45,file,library.py,2025/12/04 13:47:57
bde3507b-3728-44b7-b8f7-6166f7ff1c45,file,member.py,2025/12/04 13:47:56
bde3507b-3728-44b7-b8f7-6166f7ff1c45,file,book.py,2025/12/04 13:47:49
e36608b0-5745-40bb-b779-78ceb5977245,uncheck,main-line-9,2025/12/04 10:47:02
e36608b0-5745-40bb-b779-78ceb5977245,check,main-line-9,2025/12/04 10:47:02
e36608b0-5745-40bb-b779-78ceb5977245,uncheck,main-line-10,2025/12/04 10:47:01
e36608b0-5745-40bb-b779-78ceb5977245,check,main-line-10,2025/12/04 10:46:59
e36608b0-5745-40bb-b779-78ceb5977245,uncheck,main-line-3,2025/12/04 10:02:01
e36608b0-5745-40bb-b779-78ceb5977245,check,main-line-3,2025/12/04 10:02:00
a865a3f7-98ca-4d74-bd49-2beec18a8e8c,check,Book.__init__-line-1,2025/12/04 01:26:20
a865a3f7-98ca-4d74-bd49-2beec18a8e8c,method,Book.__init__,2025/12/04 01:26:15
a865a3f7-98ca-4d74-bd49-2beec18a8e8c,file,book.py,2025/12/04 01:26:14
a865a3f7-98ca-4d74-bd49-2beec18a8e8c,file,member.py,2025/12/04 01:26:10
a865a3f7-98ca-4d74-bd49-2beec18a8e8c,uncheck,main-line-1,2025/12/04 01:26:09
a865a3f7-98ca-4d74-bd49-2beec18a8e8c,check,main-line-1,2025/12/04 01:26:04
a865a3f7-98ca-4d74-bd49-2beec18a8e8c,file,main.py,2025/12/04 01:26:02
a865a3f7-98ca-4d74-bd49-2beec18a8e8c,file,book.py,2025/12/04 01:26:00
a865a3f7-98ca-4d74-bd49-2beec18a8e8c,file,member.py,2025/12/04 01:26:00
a865a3f7-98ca-4d74-bd49-2beec18a8e8c,file,library.py,2025/12/04 01:25:59
a865a3f7-98ca-4d74-bd49-2beec18a8e8c,file,member.py,2025/12/04 01:25:58
a865a3f7-98ca-4d74-bd49-2beec18a8e8c,file,book.py,2025/12/04 01:25:58
d7b5a782-d3cb-458d-8ae3-c9ae6522894c,check,Library.add_book-line-1,2025/12/04 01:04:33
d7b5a782-d3cb-458d-8ae3-c9ae6522894c,method,Library.add_book,2025/12/04 01:04:32
d7b5a782-d3cb-458d-8ae3-c9ae6522894c,check,Library.__init__-line-1,2025/12/04 01:04:31
d7b5a782-d3cb-458d-8ae3-c9ae6522894c,method,Library.__init__,2025/12/04 01:04:30
d7b5a782-d3cb-458d-8ae3-c9ae6522894c,file,library.py,2025/12/04 01:04:29
d7b5a782-d3cb-458d-8ae3-c9ae6522894c,check,Member.__init__-line-1,2025/12/04 01:04:26
d7b5a782-d3cb-458d-8ae3-c9ae6522894c,method,Member.__init__,2025/12/04 01:04:24
d7b5a782-d3cb-458d-8ae3-c9ae6522894c,file,member.py,2025/12/04 01:04:22
d7b5a782-d3cb-458d-8ae3-c9ae6522894c,check,Book-classvar-0-line-1,2025/12/04 01:04:20
